Unnamed:_0,Index,Address,FLAG,Contract,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type,Unnamed:_0.1,Unnamed:_0
,1,0x0080359f18daa3f2906e347a589ffd49c07c6258,0,0,77793.12269,729.8083744,2820805.85,37,3852,0,1,32,0.147888043,2.157887547,0.21876331,0.1,340.0,22.77436159,0.0,0.0,0.0,3889,842.6513789,842.6762699,0.0,0.024890989,21,1259888.79,0.0,0.0,0.0,17.0,0.0,21.0,0.0,0.0,0.0,0.0,0.707471652,888888.0,59994.70427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,,KickToken,,
,1,0x4764214c17e0bb358042345356a2ec5bf8e76c6b,1,0,0.0,107.7916667,20747.81667,1,3,0,3,1,0.5,3.0,1.333333333,3.999139,3.999139,3.999139,0.0,0.0,0.0,4,3.999139,4.0,0.0,0.000861,2,13.38,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01,13.37,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,Blockwell say NOTSAFU,,
,1,0xd585209338fdc9eaa15ec3a2b7ec589fc99b9c5d,1,0,2949.813131,4273.181399,478596.3167,34,113,0,103,22,0.0001,9.0,0.629524221,0.00060808,30.235,2.131467167,0.0,0.0,0.0,147,72.46988369,71.13623694,0.0,-1.333646752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
,1,0x001b28141562bc2601694d27c3f5fda2c06c234c,0,1,0.0,12767.06444,198900.25,0,16,1,4,0,0.0,1.0020688,0.769166223,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,12.30665958,0.0,12.30665958,2,0.181283664,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.075366714,0.105916949,0.090641832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,Streamr (old),,
,1,0x6385eb73faE34bF90Ed4c3d4c8aFBC957FF4121C,1,0,35.550000000000004,182.0,910.0,5,6,0,3,5,1e-09,0.06790143,0.0113169553333333,0.0,240.98955486283413,48.20191097256683,0.0,0.0,0.0,11,241.0095548628341,0.067901732,0.0,-240.9416531308341,34,12132776.978312604,48545167.60052569,6064402.985196,7.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.00606837,5568371.561745236,1348086.3309236227,0.0,6068370.287048236,1941806.704021028,0.0,0.0,0.0,9.0,4,Dai Stablecoin,Dai Stablecoin,0.0,
,1,0xc3c51c071e5f1eca09575ac35e90956ae3b27311,1,1,0.0,8659.67294117647,736073.2,0,86,1,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,1,1.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,# eth-apy.org,,0.0
